Agência Nacional de Águas - ANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61078000;2;01/10/1973;;1;1;100,3122;6,2548;17,9317;31;6;2;2;2;0;0;7,981;7,6867;7,6867;6,8195;6,5357;6,2548;6,2548;6,5357;7,981;7,981;7,981;9,1826;10,4213;15,3585;13,0004;17,0959;17,8025;17,8025;19,2351;28,3204;22,5476;18,5157;13,3317;13,3317;18,8746;17,4484;27,9264;48,1203;28,3204;19,2351;100,3122;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;18,22059961;01/10/1973
61078000;2;01/09/1973;;1;1;11,3731;5,7016;8,1026;23;21;2;2;2;0;0;7,1059;7,981;9,1826;9,4889;9,1826;9,1826;8,2778;7,981;7,6867;7,395;7,395;7,1059;7,1059;7,1059;6,8195;6,5357;6,2548;6,2548;5,9767;5,9767;5,7016;10,1083;11,3731;10,1083;10,4213;11,0537;9,1826;8,577;8,2778;8,2778;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;8,233141889;01/09/1973
61078000;2;01/08/1973;;1;1;15,0162;7,395;9,9314;5;30;2;2;2;0;0;14,3369;14,6757;14,6757;14,6757;15,0162;14,3369;11,3731;10,4213;10,1083;9,4889;9,4889;9,1826;8,8786;8,8786;9,1826;8,8786;9,7975;9,4889;9,1826;8,8786;8,577;8,2778;8,2778;7,981;7,981;7,981;7,6867;7,6867;7,6867;7,395;7,395;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10,09140589;01/08/1973
61078000;2;01/07/1973;;1;1;16,0483;12,3436;13,6508;1;9;2;2;2;0;0;16,0483;15,0162;14;14,6757;15,3585;14,3369;14;13,0004;12,3436;12,3436;12,671;12,671;12,671;12,671;13,3317;13,3317;13,3317;14;12,671;12,671;12,671;13,0004;13,0004;13,3317;13,6649;14;14,3369;14,6757;14,3369;14,3369;14,6757;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;13,87072956;01/07/1973
61078000;2;01/06/1973;;1;1;20,3259;12,3436;14,2092;29;18;2;2;2;0;0;15,3585;15,3585;15,3585;15,3585;15,0162;15,0162;15,0162;15,0162;14,3369;14,3369;14;14;13,6649;13,3317;13,3317;13,0004;12,671;12,3436;12,671;12,671;12,671;12,3436;12,3436;12,3436;12,3436;12,671;12,3436;18,5157;20,3259;18,5157;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;14,438126;01/06/1973
61078000;2;01/05/1973;;1;1;26,363;15,7026;19,3376;6;31;2;2;2;0;0;18,8746;18,5157;18,1583;17,8025;19,2351;26,363;25,5892;22,1737;19,2351;18,8746;19,9608;24,0574;25,5892;22,923;21,0606;19,5972;18,8746;18,1583;17,8025;17,4484;17,4484;17,0959;17,8025;18,1583;18,1583;17,4484;18,5157;16,745;16,0483;16,0483;15,7026;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;19,64915022;01/05/1973
61078000;2;01/04/1973;;1;1;70,9971;19,2351;31,3449;2;30;1;1;1;0;0;59,0723;70,9971;67,6081;49,9096;44,5872;41,9784;33,5539;31,1133;37,2916;37,2916;29,1123;26,752;25,9754;25,2042;24,0574;23,6779;23,2997;22,923;22,1737;21,0606;23,2997;24,0574;25,2042;25,2042;22,923;21,8012;21,0606;19,9608;19,9608;19,2351;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;31,84990117;01/04/1973
61078000;2;01/03/1973;;1;1;32,3283;22,5476;27,3584;6;17;1;1;1;0;0;27,5336;27,5336;26,363;25,5892;27,1422;32,3283;32,3283;30,3092;27,1422;26,752;28,3204;27,9264;26,363;24,8206;23,6779;22,923;22,5476;24,8206;28,3204;28,3204;27,1422;28,3204;27,1422;27,9264;31,5171;30,3092;29,909;27,5336;24,4383;23,2997;29,51;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;27,79917422;01/03/1973
61078000;2;01/02/1973;;1;1;119,9814;27,9264;51,4538;7;28;1;1;1;0;0;83,3993;59,0723;47,6753;70,9971;69,54;68,5725;119,9814;91,5683;61,8882;51,2613;45,4647;41,1169;55,365;58,1403;48,5662;44,1499;39,8323;49,0131;39,8323;37,2916;34,7897;32,7357;31,9221;36,4532;31,9221;30,7107;31,5171;27,9264;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;52,28277789;01/02/1973
61078000;2;01/01/1973;;1;1;93,6375;38,1342;58,6745;31;7;1;1;1;0;0;63,782;85,9333;68,0899;54,4469;48,5662;42,4107;38,1342;44,1499;47,6753;61,4168;51,7137;90,0234;42,844;55,365;71,4843;46,7882;71,9723;68,5725;78,8822;62,8335;50,3592;57,6756;44,5872;55,365;49,9096;42,4107;45,0254;46,7882;45,4647;92,6016;93,6375;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;59,61981139;01/01/1973
61078000;2;01/12/1972;;1;1;161,5614;23,6779;54,2523;24;22;1;1;1;0;0;87,973;53,5322;41,5472;40,6877;49,0131;43,2783;45,0254;34,7897;31,5171;45,0254;36,4532;39,8323;50,3592;42,844;37,2916;31,1133;26,363;25,2042;30,3092;24,8206;24,4383;23,6779;33,1442;161,5614;126,8807;80,8827;94,676;75,4092;66,1673;91,0527;86,9518;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;55,12636483;01/12/1972
61078000;2;01/11/1972;;1;1;147,0975;19,2351;57,8775;20;8;1;1;1;0;0;30,3092;80,8827;53,5322;33,5539;32,7357;28,7157;23,2997;19,2351;19,5972;19,5972;19,2351;21,4302;50,8098;90,5377;73,4408;56,2867;75,4092;56,7488;91,0527;147,0975;144,8685;117,2694;89,5098;69,54;56,2867;52,167;54,4469;49,0131;42,844;36,8718;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;58,80997083;01/11/1972
61078000;2;01/10/1972;;1;1;102,8449;10,1083;24,8749;11;27;2;2;2;0;0;31,1133;16,745;16,0483;40,2595;45,0254;27,5336;19,9608;20,6925;16,3958;45,4647;102,8449;56,2867;38,9812;31,9221;28,3204;27,1422;19,2351;17,8025;16,745;15,3585;15,0162;13,6649;12,3436;12,3436;12,3436;11,0537;10,1083;13,3317;13,0004;12,3436;11,6946;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;25,27566228;01/10/1972
61078000;2;01/09/1972;;1;1;13,0004;6,5357;9,1183;29;25;2;2;2;0;0;9,1826;10,1083;9,4889;9,4889;10,7365;11,0537;10,7365;11,0537;10,4213;9,4889;9,1826;8,8786;8,577;8,577;8,8786;8,8786;8,577;8,2778;7,981;7,6867;7,6867;7,1059;6,8195;6,8195;6,5357;6,8195;6,8195;12,3436;13,0004;12,3436;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;;9,265205944;01/09/1972
61078000;2;01/08/1972;;1;1;21,0606;9,1826;12,0421;7;29;2;2;2;0;0;11,3731;11,3731;11,3731;11,6946;11,6946;12,0181;21,0606;18,8746;20,6925;16,0483;14,3369;13,0004;12,3436;12,0181;11,6946;11,6946;11,3731;11,0537;11,0537;10,7365;10,4213;10,4213;10,1083;9,4889;9,4889;9,4889;9,4889;9,4889;9,1826;9,7975;10,4213;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;12,23611161;01/08/1972
61078000;2;01/07/1972;;1;1;56,7488;10,1083;17,6801;13;8;2;2;2;0;0;11,3731;11,0537;11,0537;10,7365;10,7365;10,7365;10,7365;10,1083;10,4213;10,4213;10,4213;25,9754;56,7488;53,5322;35,2039;29,51;22,5476;18,5157;16,3958;15,3585;14,6757;14,3369;14,3369;14;13,0004;12,3436;12,3436;15,7026;21,0606;13,0004;11,6946;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;17,96494606;01/07/1972
61078000;2;01/06/1972;;1;1;15,3585;11,3731;12,9795;1;29;2;2;2;0;0;15,3585;15,0162;15,0162;14,6757;14,6757;14,6757;14;14;13,3317;13,3317;13,3317;13,3317;13,3317;12,671;12,671;12,3436;12,3436;12,3436;12,3436;12,3436;12,3436;12,3436;12,3436;11,6946;11,6946;11,6946;11,6946;11,6946;11,3731;11,3731;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;;13,18861417;01/06/1972
61078000;2;01/05/1972;;1;1;22,5476;15,0162;17,7948;25;22;1;1;1;0;0;21,0606;20,6925;19,9608;19,2351;18,8746;18,5157;18,5157;18,5157;18,5157;18,1583;17,4484;17,0959;16,745;16,745;16,3958;16,0483;16,0483;16,0483;15,7026;15,3585;15,3585;15,0162;15,3585;19,5972;22,5476;22,1737;19,5972;18,1583;16,745;16,0483;15,3585;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;18,081494;01/05/1972
61078000;2;01/04/1972;;1;1;35,6192;21,4302;27,8769;17;27;1;1;1;0;0;34,3766;32,3283;32,3283;34,3766;33,5539;31,9221;32,3283;33,1442;33,9647;30,7107;28,7157;27,1422;26,363;25,9754;25,9754;28,7157;35,6192;33,1442;27,9264;24,4383;24,0574;22,923;22,5476;22,1737;22,1737;21,8012;21,4302;21,4302;22,5476;22,1737;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;28,32602783;01/04/1972
61078000;2;01/03/1972;;1;1;100,3122;31,1133;56,8184;12;21;1;1;1;0;0;57,2118;60,9462;79,881;61,4168;53,9891;66,6468;49,9096;53,0762;91,5683;57,2118;59,0723;100,3122;75,9031;55,8254;50,3592;46,7882;40,2595;36,0357;34,7897;31,5171;31,1133;31,5171;52,167;46,7882;70,5106;77,3894;94,1564;61,4168;52,167;43,7136;37,7124;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;57,73380756;01/03/1972
61078000;2;01/02/1972;;1;1;116,5957;26,363;57,792;25;3;1;1;1;0;0;28,7157;29,909;26,363;39,8323;81,8872;70,9971;68,5725;45,4647;38,9812;40,2595;84,9176;58,1403;71,9723;63,3073;75,4092;42,4107;36,0357;33,5539;32,3283;35,2039;42,844;46,7882;56,2867;106,6959;116,5957;86,9518;65,2108;73,4408;76,8932;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;58,72309333;01/02/1972
61078000;2;01/01/1972;;1;1;72,9505;17,8025;32,8806;26;18;1;1;1;0;0;32,7357;32,3283;37,2916;33,1442;30,3092;25,2042;24,4383;28,3204;25,2042;35,2039;41,1169;35,2039;30,3092;25,5892;21,8012;19,5972;18,1583;17,8025;18,1583;19,2351;21,4302;25,9754;35,6192;53,5322;62,8335;72,9505;57,2118;41,1169;36,0357;32,3283;29,1123;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;33,410343;01/01/1972
61078000;2;01/12/1971;;1;1;99,0563;26,752;49,9875;25;21;1;1;1;0;0;27,9264;29,909;48,5662;53,9891;42,844;33,1442;27,9264;29,1123;80,8827;80,8827;59,5395;38,9812;31,9221;29,1123;75,9031;60,4765;38,9812;32,3283;34,7897;29,1123;26,752;26,752;88,4846;56,2867;99,0563;93,6375;81,8872;63,782;49,9096;41,1169;35,6192;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;50,79285417;01/12/1971
61078000;2;01/11/1971;;1;1;45,4647;8,577;17,7171;27;22;2;2;2;0;0;9,1826;14;30,7107;34,7897;27,5336;20,6925;15,0162;12,3436;10,4213;9,1826;22,5476;14;10,4213;9,7975;9,1826;8,8786;8,8786;15,7026;13,3317;11,6946;10,4213;8,577;9,1826;13,0004;17,4484;19,2351;45,4647;41,1169;33,5539;25,2042;;2;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;;18,00254217;01/11/1971
61078000;2;01/10/1971;;1;1;38,5572;5,7016;15,6053;29;25;2;2;2;0;0;9,4889;11,0537;14;13,3317;13,3317;14,3369;14,6757;14;11,6946;9,4889;9,7975;8,2778;25,9754;25,5892;19,5972;17,4484;15,7026;19,5972;17,4484;11,6946;8,8786;7,981;7,1059;5,9767;5,7016;22,1737;26,363;37,2916;38,5572;17,0959;10,1083;2;2;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;2;15,85671872;01/10/1971
61078000;2;01/09/1971;;1;1;15,0162;1,9933;4,5983;9;1;2;2;2;0;0;1,9933;1,9933;2,2111;1,9933;1,9933;1,9933;1,9933;2,6617;15,0162;13,6649;9,4889;7,981;5,9767;5,4294;4,8944;4,6318;4,1166;3,6159;3,3712;3,1305;2,8939;2,434;2,434;2,2111;2,2111;2,2111;2,2111;2,6617;10,4213;10,1083;;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;4,672383722;01/09/1971
61078000;2;01/08/1971;;1;1;7,981;1,9933;3,2749;12;30;2;2;2;0;0;4,1166;4,1166;4,3725;4,1166;3,8644;3,6159;3,6159;3,3712;3,1305;2,8939;2,8939;7,981;4,3725;3,8644;3,6159;3,3712;3,3712;3,1305;3,1305;2,8939;2,6617;2,6617;2,6617;2,434;2,434;2,2111;2,2111;2,2111;2,2111;1,9933;1,9933;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3,327662278;01/08/1971
61078000;2;01/07/1971;;1;1;6,5357;3,8644;5,257;3;26;2;2;2;0;0;6,2548;6,2548;6,5357;6,2548;6,2548;5,9767;5,7016;6,2548;6,5357;6,5357;5,9767;5,7016;5,7016;5,4294;5,4294;5,7016;5,4294;5,1603;5,1603;4,8944;4,8944;4,6318;4,3725;4,1166;4,1166;3,8644;3,8644;3,8644;4,1166;3,8644;4,1166;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5,341696111;01/07/1971
61078000;2;01/06/1971;;1;1;24,0574;3,1305;9,3138;20;10;2;2;2;0;0;3,6159;3,6159;3,6159;3,6159;3,8644;3,6159;3,6159;3,6159;3,3712;3,1305;3,8644;7,6867;10,7365;10,4213;10,7365;11,3731;13,6649;16,3958;23,2997;24,0574;22,1737;16,745;12,671;11,0537;9,4889;8,8786;8,577;7,981;7,395;6,5357;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;;9,463855667;01/06/1971
61078000;2;01/05/1971;;1;1;6,2548;3,6159;4,6227;1;23;2;2;2;0;0;6,2548;5,9767;5,7016;5,7016;5,4294;5,4294;5,4294;5,4294;5,4294;5,4294;5,4294;5,1603;4,8944;4,6318;4,3725;4,1166;4,1166;4,1166;4,1166;4,3725;4,1166;3,8644;3,6159;3,8644;3,8644;3,8644;3,8644;3,6159;3,8644;3,6159;3,6159;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4,697176833;01/05/1971
61078000;2;01/04/1971;;1;1;19,2351;6,5357;10,1648;12;30;2;2;2;0;0;13,0004;11,0537;10,7365;10,1083;8,8786;7,981;7,981;7,395;12,0181;18,8746;18,8746;19,2351;15,0162;12,0181;10,7365;9,4889;8,8786;8,2778;7,981;7,6867;7,395;7,395;8,2778;8,577;8,8786;8,8786;8,2778;7,6867;6,8195;6,5357;;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;10,32856622;01/04/1971
61078000;2;01/03/1971;;1;1;27,5336;5,7016;13,5682;8;5;2;2;2;0;0;7,6867;6,5357;6,2548;6,2548;5,7016;5,7016;10,7365;27,5336;20,6925;16,3958;16,3958;21,8012;22,1737;20,6925;17,0959;14;11,0537;9,4889;8,577;8,2778;8,8786;13,3317;13,0004;15,0162;12,0181;11,0537;11,3731;10,4213;15,7026;27,5336;19,2351;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;13,78679878;01/03/1971
61078000;2;01/02/1971;;1;1;11,6946;6,5357;8,3632;2;18;2;2;2;0;0;11,3731;11,6946;9,4889;8,577;7,6867;7,395;8,2778;8,577;7,6867;7,395;7,395;7,6867;7,6867;7,395;7,6867;8,2778;7,395;6,5357;6,5357;8,577;8,577;7,6867;8,2778;9,1826;7,981;11,3731;9,4889;8,2778;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;8,497940444;01/02/1971
61078000;2;01/01/1971;;1;1;40,2595;9,1826;19,925;19;29;2;2;2;0;0;29,51;22,1737;21,0606;32,7357;25,2042;21,4302;18,8746;17,4484;16,745;18,1583;17,4484;19,5972;21,4302;22,1737;23,6779;25,5892;25,9754;32,3283;40,2595;25,5892;19,5972;18,1583;16,3958;14;12,671;11,3731;10,1083;9,4889;9,1826;9,1826;10,1083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;20,24601389;01/01/1971
61078000;2;01/12/1970;;1;1;30,7107;12,3436;19,3555;11;29;1;1;1;0;0;17,8025;16,745;17,4484;15,3585;13,3317;13,0004;13,0004;13,0004;13,0004;21,4302;30,7107;23,6779;20,6925;18,8746;21,8012;27,1422;27,9264;22,1737;24,0574;28,3204;23,6779;20,6925;17,8025;15,7026;28,7157;24,8206;17,0959;14;12,3436;13,3317;12,3436;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;19,66733861;01/12/1970
61078000;2;01/11/1970;;1;1;82,8946;9,4889;23,9338;9;6;2;2;2;0;0;14,6757;13,3317;11,6946;11,0537;10,1083;9,4889;10,4213;44,1499;82,8946;55,8254;44,5872;38,1342;22,923;23,2997;24,8206;20,6925;17,4484;16,0483;17,0959;28,3204;22,5476;27,5336;24,4383;21,8012;20,6925;17,4484;14,6757;13,6649;16,3958;21,8012;;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;24,31940011;01/11/1970
61078000;2;01/10/1970;;1;1;30,7107;9,4889;14,1655;21;17;2;2;2;0;0;12,0181;12,671;15,7026;15,0162;15,7026;16,745;15,0162;13,0004;12,0181;11,3731;10,4213;9,7975;10,1083;11,3731;11,3731;10,1083;9,4889;11,0537;10,4213;12,3436;30,7107;17,8025;14,6757;15,0162;15,3585;14,3369;13,6649;13,6649;14,3369;26,363;17,4484;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;14,39372194;01/10/1970
61078000;2;01/09/1970;;1;1;21,0606;9,4889;14,6013;23;9;2;2;2;0;0;18,5157;16,3958;13,6649;11,6946;11,0537;10,7365;10,4213;10,1083;9,4889;12,3436;17,0959;18,8746;17,8025;16,745;16,3958;16,745;18,1583;19,9608;18,5157;15,7026;12,3436;12,671;21,0606;17,4484;13,6649;13,0004;12,0181;11,6946;11,3731;12,3436;;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;;14,83654317;01/09/1970
61078000;2;01/08/1970;;1;1;25,9754;6,5357;10,147;31;25;2;2;2;0;0;10,1083;9,4889;9,1826;9,1826;8,8786;8,577;8,2778;8,2778;7,981;7,981;8,2778;7,981;7,981;7,6867;7,6867;7,6867;7,395;7,1059;6,8195;6,8195;6,8195;6,8195;6,8195;6,8195;6,5357;6,8195;10,1083;24,4383;25,5892;24,4383;25,9754;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;10,31047944;01/08/1970
61078000;2;01/07/1970;;1;1;13,0004;9,1826;10,5432;27;20;2;2;2;0;0;11,6946;11,3731;11,3731;11,0537;10,7365;10,4213;10,1083;10,1083;10,4213;10,4213;10,4213;10,4213;10,4213;10,4213;10,4213;10,4213;10,1083;9,7975;9,4889;9,1826;9,1826;9,1826;9,1826;9,4889;9,4889;11,3731;13,0004;12,671;12,3436;11,3731;10,7365;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;10,71306267;01/07/1970
61078000;2;01/06/1970;;1;1;12,0181;10,1083;11,2809;1;23;2;2;2;0;0;12,0181;12,0181;12,0181;11,6946;11,6946;11,3731;11,0537;11,0537;11,0537;11,3731;11,6946;11,6946;11,6946;11,3731;11,0537;11,0537;10,7365;10,4213;10,4213;10,4213;10,4213;10,4213;10,1083;10,4213;11,6946;12,0181;11,6946;11,6946;12,0181;12,0181;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;11,46264783;01/06/1970
61078000;2;01/05/1970;;1;1;19,9608;12,3436;14,8916;1;30;1;1;1;0;0;19,9608;18,8746;18,5157;18,1583;17,0959;17,0959;16,3958;16,0483;15,7026;15,7026;15,3585;15,0162;15,0162;14,6757;14,3369;14;14;13,6649;13,6649;13,3317;13,3317;13,3317;14;14,3369;13,6649;13,0004;13,0004;13,0004;12,671;12,3436;12,3436;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;15,13152022;01/05/1970
61078000;2;01/04/1970;;1;1;42,4107;16,3958;23,4686;4;27;1;1;1;0;0;26,363;36,0357;38,5572;42,4107;38,5572;32,7357;28,3204;26,363;24,8206;23,6779;22,923;22,5476;22,1737;21,0606;20,3259;19,5972;19,2351;19,2351;18,8746;18,8746;18,5157;20,3259;20,6925;18,5157;17,8025;17,0959;16,3958;16,3958;16,3958;19,2351;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;23,84670522;01/04/1970
61078000;2;01/03/1970;;1;1;49,9096;22,1737;32,3971;7;31;1;1;1;0;0;35,6192;31,5171;30,7107;29,909;28,7157;27,9264;49,9096;36,0357;34,3766;33,1442;33,1442;27,5336;29,909;38,1342;49,9096;48,5662;46,346;42,4107;36,8718;32,3283;28,7157;27,5336;26,363;25,5892;24,4383;25,2042;24,4383;28,7157;24,8206;23,2997;22,1737;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;32,91905328;01/03/1970
61078000;2;01/02/1970;;1;1;89,5098;23,2997;41,3458;22;16;1;1;1;0;0;41,1169;41,5472;36,0357;32,7357;31,9221;33,5539;34,7897;29,51;27,9264;38,1342;32,7357;28,7157;27,1422;25,5892;24,8206;23,2997;32,3283;35,2039;34,7897;36,4532;86,9518;89,5098;70,9971;68,0899;58,1403;50,3592;45,0254;40,2595;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;42,01192678;01/02/1970
61078000;2;01/01/1970;;1;1;112,5893;19,2351;53,3805;27;1;1;1;1;0;0;19,2351;19,5972;22,1737;21,0606;34,3766;60,0076;36,8718;32,7357;40,6877;61,4168;38,1342;30,7107;24,8206;33,5539;28,7157;64,7337;107,9935;111,2676;80,8827;76,8932;70,0249;97,8074;56,7488;51,7137;69,0559;73,9317;112,5893;54,4469;45,9049;39,8323;36,8718;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;54,24051917;01/01/1970
61078000;2;01/12/1969;;1;1;79,881;19,2351;37,1468;14;31;1;1;1;0;0;23,6779;41,9784;38,9812;28,3204;22,1737;20,6925;51,2613;67,127;77,3894;45,9049;41,1169;35,2039;47,6753;79,881;59,5395;49,4609;38,9812;32,3283;27,9264;25,5892;23,2997;21,8012;21,4302;36,4532;42,4107;35,6192;29,51;24,8206;21,8012;19,9608;19,2351;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;37,74527622;01/12/1969
61078000;2;01/11/1969;;1;1;58,1403;13,6649;30,9353;19;7;1;1;1;0;0;15,7026;14,6757;15,0162;25,9754;24,8206;18,1583;13,6649;38,1342;22,923;19,9608;31,1133;38,1342;36,4532;42,4107;38,1342;35,6192;37,7124;36,0357;58,1403;46,346;39,8323;38,5572;50,8098;36,0357;27,9264;23,2997;21,0606;19,5972;20,6925;41,1169;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;31,43370206;01/11/1969
61078000;2;01/10/1969;;1;1;19,2351;5,1603;11,5401;27;1;2;2;2;0;0;5,1603;5,4294;6,5357;14;13,0004;12,0181;12,0181;10,7365;9,4889;9,1826;10,1083;9,1826;8,577;7,6867;6,8195;6,5357;5,9767;5,7016;6,2548;14,3369;15,7026;13,0004;11,3731;11,0537;18,8746;18,1583;19,2351;18,5157;18,8746;18,1583;16,0483;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;11,72602383;01/10/1969
61078000;2;01/09/1969;;1;1;7,6867;4,8944;6,3256;22;30;2;2;2;0;0;7,1059;6,8195;6,8195;6,8195;6,5357;6,5357;6,5357;6,2548;6,2548;6,2548;6,5357;6,2548;5,9767;5,9767;5,9767;5,9767;6,2548;5,9767;5,9767;5,7016;6,8195;7,6867;7,1059;6,8195;6,5357;6,2548;5,9767;5,7016;5,4294;4,8944;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;6,427512444;01/09/1969
61078000;2;01/08/1969;;1;1;18,5157;7,1059;10,0001;4;29;2;2;2;0;0;8,577;8,577;13,0004;18,5157;18,1583;16,745;13,6649;12,0181;11,6946;11,0537;10,7365;10,1083;9,7975;9,4889;9,1826;9,1826;8,8786;8,8786;8,8786;8,577;8,2778;7,981;7,981;7,981;7,981;7,6867;7,6867;7,395;7,1059;7,1059;7,1059;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;10,16121272;01/08/1969
