Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:61078000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
61078000;2;23/02/1973;01/01/1900 07:00;233;"52,0";"31,6";"52,04";"48,0";"0,607";"1,08";;
61078000;1;23/02/1973;01/01/1900 07:00;233;"52,0";"31,6";"52,04";"48,0";"0,607";"1,08";;
61078000;1;23/02/1973;01/01/1900 07:00;234;"52,0";"31,0";"51,95";"48,0";"0,598";"1,08";;
61078000;2;22/01/1973;01/01/1900 07:00;232;"109,0";"57,3";"75,72";"49,5";"0,756";"1,52";;
61078000;2;22/01/1973;01/01/1900 07:00;231;"107,0";"57,8";"78,62";"49,5";"0,735";"1,58";;
61078000;1;22/01/1973;01/01/1900 07:00;232;"109,0";"57,3";"75,72";"49,5";"0,756";"1,52";;
61078000;1;22/01/1973;01/01/1900 07:00;231;"107,0";"57,8";"78,62";"49,5";"0,735";"1,58";;
61078000;2;09/11/1972;01/01/1900 07:00;230;"21,0";"20,4";"38,19";"46,2";"0,533";"0,82";;
61078000;2;09/11/1972;01/01/1900 07:00;229;"21,0";"20,4";"38,4";"46,2";"0,532";"0,83";;
61078000;1;09/11/1972;01/01/1900 07:00;230;"21,0";"20,4";"38,19";"46,2";"0,533";"0,82";;
61078000;1;09/11/1972;01/01/1900 07:00;229;"21,0";"20,4";"38,4";"46,2";"0,532";"0,83";;
61078000;2;21/09/1972;01/01/1900 07:00;228;"15,0";"11,5";"29,23";"44,7";"0,392";"0,65";;
61078000;1;21/09/1972;01/01/1900 07:00;228;"15,0";"11,5";"29,23";"44,7";"0,392";"0,65";;
61078000;1;21/09/1972;01/01/1900 07:00;227;"15,0";"11,7";"28,68";"44,7";"0,407";"0,64";;
61078000;2;20/07/1972;01/01/1900 07:00;225;"10,0";"18,7";"36,22";"46,5";"0,517";"0,77";;
61078000;2;20/07/1972;01/01/1900 07:00;226;"10,0";"18,8";"36,3";"46,5";"0,518";"0,78";;
61078000;1;20/07/1972;01/01/1900 07:00;225;"10,0";"18,7";"36,22";"46,5";"0,517";"0,77";;
61078000;1;20/07/1972;01/01/1900 07:00;226;"10,0";"18,8";"36,3";"46,5";"0,518";"0,78";;
61078000;2;15/06/1972;01/01/1900 07:00;223;"3,0";"15,3";"36,06";"46,3";"0,423";"0,77";;
61078000;2;15/06/1972;01/01/1900 07:00;224;"3,0";"16,0";"36,97";"46,3";"0,432";"0,79";;
61078000;1;15/06/1972;01/01/1900 07:00;224;"3,0";"16,0";"36,97";"46,3";"0,432";"0,79";;
61078000;1;15/06/1972;01/01/1900 07:00;223;"3,0";"15,3";"36,06";"46,3";"0,423";"0,77";;
61078000;2;15/05/1972;01/01/1900 07:00;221;"13,0";"17,2";"38,74";"46,9";"0,444";"0,82";;
61078000;2;15/05/1972;01/01/1900 07:00;222;"13,0";"17,2";"39,58";"46,9";"0,433";"0,84";;
61078000;1;15/05/1972;01/01/1900 07:00;222;"13,0";"17,2";"39,58";"46,9";"0,433";"0,84";;
61078000;1;15/05/1972;01/01/1900 07:00;221;"13,0";"17,2";"38,74";"46,9";"0,444";"0,82";;
61078000;2;25/04/1972;01/01/1900 07:00;220;"28,0";"23,0";"44,71";"47,0";"0,513";"0,95";;
61078000;2;25/04/1972;01/01/1900 07:00;219;"28,0";"23,0";"43,39";"47,0";"0,529";"0,92";;
61078000;1;25/04/1972;01/01/1900 07:00;220;"28,0";"23,0";"44,71";"47,0";"0,513";"0,95";;
61078000;1;25/04/1972;01/01/1900 07:00;219;"28,0";"23,0";"43,39";"47,0";"0,529";"0,92";;
61078000;2;13/03/1972;01/01/1900 07:00;217;"164,0";"77,6";"98,2";"51,6";"0,789";"1,9";;
61078000;2;13/03/1972;01/01/1900 07:00;218;"161,0";"77,5";"96,73";"51,6";"0,801";"1,87";;
61078000;1;13/03/1972;01/01/1900 07:00;217;"164,0";"77,6";"98,2";"51,6";"0,789";"1,9";;
61078000;1;13/03/1972;01/01/1900 07:00;218;"161,0";"77,5";"96,73";"51,6";"0,801";"1,87";;
61078000;2;11/02/1972;01/01/1900 07:00;215;"181,0";"92,7";"114,7";"52,4";"0,808";"2,18";;
61078000;2;11/02/1972;01/01/1900 07:00;216;"181,0";"93,0";"114,3";"52,4";"0,814";"2,18";;
61078000;1;11/02/1972;01/01/1900 07:00;216;"181,0";"93,0";"114,3";"52,4";"0,814";"2,18";;
61078000;1;11/02/1972;01/01/1900 07:00;215;"181,0";"92,7";"114,7";"52,4";"0,808";"2,18";;
61078000;2;13/01/1972;01/01/1900 07:00;214;"50,0";"29,9";"53,63";"47,6";"0,557";"1,12";;
61078000;2;13/01/1972;01/01/1900 07:00;213;"51,0";"29,9";"53,61";"47,6";"0,557";"1,12";;
61078000;1;13/01/1972;01/01/1900 07:00;213;"51,0";"29,9";"53,61";"47,6";"0,557";"1,12";;
61078000;1;13/01/1972;01/01/1900 07:00;214;"50,0";"29,9";"53,63";"47,6";"0,557";"1,12";;
61078000;2;27/12/1971;01/01/1900 07:00;211;"172,0";"86,9";"96,54";"51,8";"0,9";"1,76";;
61078000;2;27/12/1971;01/01/1900 07:00;212;"172,0";"83,1";"95,64";"51,8";"0,868";"1,84";;
61078000;1;27/12/1971;01/01/1900 07:00;212;"172,0";"83,1";"95,64";"51,8";"0,868";"1,84";;
61078000;1;27/12/1971;01/01/1900 07:00;211;"172,0";"86,9";"96,54";"51,8";"0,9";"1,76";;
61078000;2;09/11/1971;01/01/1900 07:00;210;"7,0";"13,5";"33,49";"45,5";"0,402";"0,73";;
61078000;2;09/11/1971;01/01/1900 07:00;209;"7,0";"12,8";"32,56";"45,5";"0,392";"0,71";;
61078000;1;09/11/1971;01/01/1900 07:00;209;"7,0";"12,8";"32,56";"45,5";"0,392";"0,71";;
61078000;1;09/11/1971;01/01/1900 07:00;210;"7,0";"13,5";"33,49";"45,5";"0,402";"0,73";;
61078000;2;15/10/1971;01/01/1900 07:00;207;"21,0";"21,0";"47,39";"46,6";"0,442";"1,01";;
61078000;2;15/10/1971;01/01/1900 07:00;208;"22,0";"20,2";"46,31";"46,6";"0,4362";"0,99";;
61078000;1;15/10/1971;01/01/1900 07:00;208;"22,0";"20,2";"46,31";"46,6";"0,36";"0,99";;
61078000;1;15/10/1971;01/01/1900 07:00;207;"21,0";"21,0";"47,39";"46,6";"0,442";"1,01";;
61078000;2;13/09/1971;01/01/1900 07:00;205;"20,0";"19,8";"28,13";"43,6";"0,348";"0,64";;
61078000;2;13/09/1971;01/01/1900 07:00;206;"20,0";"19,97";"28,4";"43,6";"0,35";"0,65";;
61078000;1;13/09/1971;01/01/1900 07:00;206;"20,0";"9,97";"28,4";"43,6";"0,35";"0,65";;
61078000;1;13/09/1971;01/01/1900 07:00;205;"20,0";"9,8";"28,13";"43,6";"0,348";"0,64";;
61078000;2;29/07/1971;01/01/1900 07:00;204;"27,0";"18,16";"23,92";"44,5";"0,341";"0,53";;
61078000;1;29/07/1971;01/01/1900 07:00;204;"27,0";"8,16";"23,92";"44,5";"0,341";"0,53";;
61078000;2;25/05/1971;01/01/1900 07:00;203;"28,0";"17,76";"24,02";"44,0";"0,323";"0,54";;
61078000;1;25/05/1971;01/01/1900 07:00;203;"28,0";"7,76";"24,02";"44,0";"0,323";"0,54";;
61078000;2;11/12/1970;01/01/1900 07:00;202;"44,0";"27,7";"64,15";"47,6";"0,4318";"1,14";;
61078000;2;11/12/1970;01/01/1900 07:00;201;"46,0";"29,0";"56,33";"47,6";"0,515";"1,18";;
61078000;1;11/12/1970;01/01/1900 07:00;202;"44,0";"27,7";"64,15";"47,6";"0,512";"1,14";;
61078000;1;11/12/1970;01/01/1900 07:00;201;"46,0";"29,0";"56,33";"47,6";"0,515";"1,18";;
61078000;2;22/11/1970;01/01/1900 07:00;200;"43,0";"27,9";"53,9";"47,6";"0,518";"1,13";;
61078000;2;22/11/1970;01/01/1900 07:00;199;"46,0";"28,6";"54,46";"47,6";"0,524";"1,14";;
61078000;1;22/11/1970;01/01/1900 07:00;200;"43,0";"27,9";"53,9";"47,6";"0,518";"1,13";;
61078000;1;22/11/1970;01/01/1900 07:00;199;"46,0";"28,6";"54,46";"47,6";"0,524";"1,14";;
61078000;2;21/10/1970;01/01/1900 07:00;198;"46,0";"29,0";"59,25";"47,8";"0,484";"1,25";;
61078000;2;21/10/1970;01/01/1900 07:00;197;"51,0";"32,0";"62,16";"47,8";"0,515";"1,3";;
61078000;1;21/10/1970;01/01/1900 07:00;197;"51,0";"32,0";"62,16";"47,8";"0,515";"1,3";;
61078000;1;21/10/1970;01/01/1900 07:00;198;"46,0";"29,0";"59,25";"47,8";"0,484";"1,25";;
61078000;2;05/03/1970;01/01/1900 07:00;195;"46,0";"28,7";"54,4";"47,6";"0,528";"1,14";;
61078000;2;05/03/1970;01/01/1900 07:00;196;"46,0";"28,8";"54,78";"47,6";"0,526";"1,15";;
61078000;1;05/03/1970;01/01/1900 07:00;196;"46,0";"28,8";"54,78";"47,6";"0,526";"1,15";;
61078000;1;05/03/1970;01/01/1900 07:00;195;"46,0";"28,7";"54,4";"47,6";"0,528";"1,14";;
61078000;2;04/02/1970;01/01/1900 07:00;194;"55,0";"33,9";"56,63";"47,5";"0,598";"1,19";;
61078000;2;04/02/1970;01/01/1900 07:00;193;"55,0";"33,9";"57,04";"47,5";"0,594";"1,2";;
61078000;1;04/02/1970;01/01/1900 07:00;193;"55,0";"33,9";"57,04";"47,5";"0,594";"1,2";;
61078000;1;04/02/1970;01/01/1900 07:00;194;"55,0";"33,9";"56,63";"47,5";"0,598";"1,19";;
61078000;2;10/12/1969;01/01/1900 07:00;191;"85,0";"43,9";"72,28";"47,0";"0,607";"1,54";;
61078000;2;10/12/1969;01/01/1900 07:00;192;"85,0";"44,1";"72,24";"47,0";"0,61";"1,54";;
61078000;1;10/12/1969;01/01/1900 07:00;192;"85,0";"44,1";"72,24";"47,0";"0,61";"1,54";;
61078000;1;10/12/1969;01/01/1900 07:00;191;"85,0";"43,9";"72,28";"47,0";"0,607";"1,54";;
61078000;2;07/11/1969;01/01/1900 07:00;190;"9,0";"17,7";"37,63";"43,0";"0,471";"0,88";;
61078000;2;07/11/1969;01/01/1900 07:00;189;"4,0";"16,0";"35,57";"43,0";"0,451";"0,83";;
61078000;1;07/11/1969;01/01/1900 07:00;189;"4,0";"16,0";"35,57";"43,0";"0,451";"0,83";;
61078000;1;07/11/1969;01/01/1900 07:00;190;"9,0";"17,7";"37,63";"43,0";"0,471";"0,88";;
61078000;2;11/10/1969;01/01/1900 07:00;187;"15,0";"20,9";"28,53";"42,0";"0,383";"0,68";;
61078000;2;11/10/1969;01/01/1900 07:00;188;"15,0";"20,9";"28,01";"42,0";"0,388";"0,67";;
61078000;1;11/10/1969;01/01/1900 07:00;188;"15,0";"10,9";"28,01";"42,0";"0,388";"0,67";;
61078000;1;11/10/1969;01/01/1900 07:00;187;"15,0";"10,9";"28,53";"42,0";"0,383";"0,68";;
61078000;2;09/09/1969;01/01/1900 07:00;186;"20,0";"20,8";"26,83";"41,8";"0,402";"0,64";;
61078000;2;09/09/1969;01/01/1900 07:00;185;"20,0";"20,7";"26,53";"41,8";"0,405";"0,63";;
61078000;1;09/09/1969;01/01/1900 07:00;186;"20,0";"10,8";"26,83";"41,8";"0,402";"0,64";;
61078000;1;09/09/1969;01/01/1900 07:00;185;"20,0";"10,7";"26,53";"41,8";"0,405";"0,63";;
61078000;2;14/07/1969;01/01/1900 07:00;183;"1,0";"15,6";"34,73";"42,3";"0,449";"0,82";;
61078000;2;14/07/1969;01/01/1900 07:00;184;"1,0";"16,0";"34,76";"42,3";"0,462";"0,82";;
61078000;1;14/07/1969;01/01/1900 07:00;183;"1,0";"15,6";"34,73";"42,3";"0,449";"0,82";;
61078000;1;14/07/1969;01/01/1900 07:00;184;"1,0";"16,0";"34,76";"42,3";"0,462";"0,82";;
61078000;2;09/06/1969;01/01/1900 07:00;181;"5,0";"16,4";"36,59";"42,7";"0,447";"0,86";;
61078000;2;09/06/1969;01/01/1900 07:00;182;"5,0";"16,7";"37,19";"42,7";"0,449";"0,87";;
61078000;1;09/06/1969;01/01/1900 07:00;182;"5,0";"16,7";"37,19";"42,7";"0,449";"0,87";;
61078000;1;09/06/1969;01/01/1900 07:00;181;"5,0";"16,4";"36,59";"42,7";"0,447";"0,86";;
61078000;2;03/05/1969;01/01/1900 07:00;180;"15,0";"20,4";"41,02";"42,8";"0,496";"0,96";;
61078000;2;03/05/1969;01/01/1900 07:00;179;"15,0";"20,2";"41,5";"42,8";"0,488";"0,97";;
61078000;1;03/05/1969;01/01/1900 07:00;180;"15,0";"20,4";"41,02";"42,8";"0,496";"0,96";;
61078000;1;03/05/1969;01/01/1900 07:00;179;"15,0";"20,2";"41,5";"42,8";"0,488";"0,97";;
61078000;2;25/10/1968;01/01/1900 07:00;178;"93,0";"50,2";"83,09";"49,7";"0,604";"1,67";;
61078000;2;25/10/1968;01/01/1900 07:00;177;"91,0";"48,2";"81,66";"49,7";"0,591";"1,64";;
61078000;1;25/10/1968;01/01/1900 07:00;177;"91,0";"48,2";"81,66";"49,7";"0,591";"1,64";;
61078000;1;25/10/1968;01/01/1900 07:00;178;"93,0";"50,2";"83,09";"49,7";"0,604";"1,67";;
61078000;2;11/09/1968;01/01/1900 07:00;175;"9,0";"13,6";"32,88";"47,15";"0,413";"0,7";;
61078000;2;11/09/1968;01/01/1900 07:00;176;"9,0";"13,3";"35,74";"47,15";"0,374";"0,76";;
61078000;1;11/09/1968;01/01/1900 07:00;176;"9,0";"13,3";"35,74";"47,15";"0,374";"0,76";;
61078000;1;11/09/1968;01/01/1900 07:00;175;"9,0";"13,6";"32,88";"47,15";"0,413";"0,7";;
61078000;2;29/08/1968;01/01/1900 07:00;174;"14,0";"12,0";"32,87";"46,7";"0,366";"0,7";;
61078000;1;29/08/1968;01/01/1900 07:00;174;"14,0";"12,0";"32,87";"46,7";"0,366";"0,7";;
61078000;1;29/08/1968;01/01/1900 07:00;173;"14,0";"11,9";"33,8";"46,7";"0,351";"0,72";;
61078000;2;29/07/1968;01/01/1900 07:00;171;"10,0";"12,6";"35,02";"46,6";"0,361";"0,75";;
61078000;2;29/07/1968;01/01/1900 07:00;172;"10,0";"12,8";"33,77";"46,6";"0,379";"0,72";;
61078000;1;29/07/1968;01/01/1900 07:00;172;"10,0";"12,8";"33,77";"46,6";"0,379";"0,72";;
61078000;1;29/07/1968;01/01/1900 07:00;171;"10,0";"12,6";"35,02";"46,6";"0,361";"0,75";;
61078000;2;25/06/1968;01/01/1900 07:00;169;"5,0";"13,4";"35,08";"47,3";"0,383";"0,74";;
61078000;2;25/06/1968;01/01/1900 07:00;170;"5,0";"14,0";"33,21";"47,3";"0,388";"0,77";;
61078000;1;25/06/1968;01/01/1900 07:00;169;"5,0";"13,4";"35,08";"47,3";"0,383";"0,74";;
61078000;1;25/06/1968;01/01/1900 07:00;170;"5,0";"14,0";"33,21";"47,3";"0,388";"0,77";;
61078000;2;02/05/1968;01/01/1900 07:00;168;"12,0";"20,7";"40,82";"47,7";"0,507";"0,86";;
61078000;2;02/05/1968;01/01/1900 07:00;167;"12,0";"20,1";"39,57";"47,7";"0,508";"0,83";;
61078000;1;02/05/1968;01/01/1900 07:00;167;"12,0";"20,1";"39,57";"47,7";"0,508";"0,83";;
61078000;1;02/05/1968;01/01/1900 07:00;168;"12,0";"20,7";"40,82";"47,7";"0,507";"0,86";;
61078000;2;22/03/1968;01/01/1900 07:00;166;"46,0";"30,3";"52,35";"48,6";"0,578";"1,08";;
61078000;2;22/03/1968;01/01/1900 07:00;165;"46,0";"30,6";"52,21";"48,6";"0,587";"1,07";;
61078000;1;22/03/1968;01/01/1900 07:00;165;"46,0";"30,6";"52,21";"48,6";"0,587";"1,07";;
61078000;1;22/03/1968;01/01/1900 07:00;166;"46,0";"30,3";"52,35";"48,6";"0,578";"1,08";;
61078000;2;19/02/1968;01/01/1900 07:00;163;"76,0";"42,8";"72,22";"48,6";"0,594";"1,49";;
61078000;2;19/02/1968;01/01/1900 07:00;164;"76,0";"43,6";"71,96";"48,6";"0,606";"1,48";;
61078000;1;19/02/1968;01/01/1900 07:00;163;"76,0";"42,8";"72,22";"48,6";"0,594";"1,49";;
61078000;1;19/02/1968;01/01/1900 07:00;164;"76,0";"43,6";"71,96";"48,6";"0,606";"1,48";;
61078000;2;11/01/1968;01/01/1900 07:00;162;"122,0";"63,7";"96,22";"50,7";"0,662";"1,9";;
61078000;1;11/01/1968;01/01/1900 07:00;162;"122,0";"63,7";"96,22";"50,7";"0,662";"1,9";;
61078000;2;20/11/1967;01/01/1900 07:00;160;"54,0";"33,7";"65,13";"49,9";"0,517";"1,31";;
61078000;2;20/11/1967;01/01/1900 07:00;161;"54,0";"33,0";"64,65";"49,9";"0,511";"1,3";;
61078000;1;20/11/1967;01/01/1900 07:00;160;"54,0";"33,7";"65,13";"49,9";"0,517";"1,31";;
61078000;1;20/11/1967;01/01/1900 07:00;161;"54,0";"33,0";"64,65";"49,9";"0,511";"1,3";;
61078000;2;07/10/1967;01/01/1900 07:00;159;"12,0";"12,5";"33,23";"48,2";"0,375";"0,69";;
61078000;1;07/10/1967;01/01/1900 07:00;158;"12,0";"12,3";"32,55";"48,2";"0,377";"0,68";;
61078000;1;07/10/1967;01/01/1900 07:00;159;"12,0";"12,5";"33,23";"48,2";"0,375";"0,69";;
61078000;2;16/09/1967;01/01/1900 07:00;157;"2,0";"13,6";"37,09";"47,9";"0,365";"0,77";;
61078000;1;16/09/1967;01/01/1900 07:00;157;"2,0";"13,6";"37,09";"47,9";"0,365";"0,77";;
61078000;2;09/08/1967;01/01/1900 07:00;156;"9,0";"16,8";"43,37";"48,3";"0,388";"0,9";;
61078000;2;09/08/1967;01/01/1900 07:00;155;"9,0";"17,4";"43,15";"48,3";"0,402";"0,89";;
61078000;1;09/08/1967;01/01/1900 07:00;155;"9,0";"17,4";"43,15";"48,3";"0,402";"0,89";;
61078000;1;09/08/1967;01/01/1900 07:00;156;"9,0";"16,8";"43,37";"48,3";"0,388";"0,9";;
61078000;2;26/07/1967;01/01/1900 07:00;154;"14,0";"19,8";"44,79";"48,7";"0,442";"0,92";;
61078000;2;26/07/1967;01/01/1900 07:00;153;"14,0";"20,0";"44,91";"48,7";"0,445";"0,92";;
61078000;1;26/07/1967;01/01/1900 07:00;153;"14,0";"20,0";"44,91";"48,7";"0,445";"0,92";;
61078000;1;26/07/1967;01/01/1900 07:00;154;"14,0";"19,8";"44,79";"48,7";"0,442";"0,92";;
61078000;2;24/05/1967;01/01/1900 07:00;152;"37,0";"25,0";"54,66";"49,3";"0,458";"1,11";;
61078000;2;24/05/1967;01/01/1900 07:00;151;"37,0";"24,4";"53,55";"49,3";"0,455";"1,09";;
61078000;1;24/05/1967;01/01/1900 07:00;151;"37,0";"24,4";"53,55";"49,3";"0,455";"1,09";;
61078000;1;24/05/1967;01/01/1900 07:00;152;"37,0";"25,0";"54,66";"49,3";"0,458";"1,11";;
61078000;2;07/04/1967;01/01/1900 07:00;150;"74,0";"40,1";"73,07";"50,2";"0,549";"1,46";;
61078000;2;07/04/1967;01/01/1900 07:00;149;"74,0";"39,9";"72,53";"50,2";"0,55";"1,44";;
61078000;1;07/04/1967;01/01/1900 07:00;149;"74,0";"39,9";"72,53";"50,2";"0,55";"1,44";;
61078000;1;07/04/1967;01/01/1900 07:00;150;"74,0";"40,1";"73,07";"50,2";"0,549";"1,46";;
61078000;2;02/03/1967;01/01/1900 07:00;148;"100,0";"52,9";"81,18";"50,3";"0,652";"1,61";;
61078000;2;02/03/1967;01/01/1900 07:00;147;"100,0";"52,9";"81,25";"50,3";"0,651";"1,62";;
61078000;1;02/03/1967;01/01/1900 07:00;147;"100,0";"52,9";"81,25";"50,3";"0,651";"1,62";;
61078000;1;02/03/1967;01/01/1900 07:00;148;"100,0";"52,9";"81,18";"50,3";"0,652";"1,61";;
61078000;2;30/06/1966;01/01/1900 07:00;146;"28,0";"19,5";"47,14";"49,45";"0,414";"0,95";;
61078000;2;30/06/1966;01/01/1900 07:00;145;"28,0";"21,4";"47,83";"49,45";"0,448";"0,97";;
61078000;1;30/06/1966;01/01/1900 07:00;145;"28,0";"21,4";"47,83";"49,45";"0,448";"0,97";;
61078000;1;30/06/1966;01/01/1900 07:00;146;"28,0";"19,5";"47,14";"49,45";"0,414";"0,95";;
61078000;2;24/11/1965;01/01/1900 07:00;144;"38,0";"26,2";"51,69";"49,2";"0,507";"1,05";;
61078000;2;24/11/1965;01/01/1900 07:00;143;"38,0";"26,7";"52,12";"49,2";"0,512";"1,06";;
61078000;1;24/11/1965;01/01/1900 07:00;143;"38,0";"26,7";"52,12";"49,2";"0,512";"1,06";;
61078000;1;24/11/1965;01/01/1900 07:00;144;"38,0";"26,2";"51,69";"49,2";"0,507";"1,05";;
61078000;2;25/09/1965;01/01/1900 07:00;141;"14,0";"13,4";"32,28";"51,2";"0,416";"0,63";;
61078000;2;25/09/1965;01/01/1900 07:00;142;"14,0";"15,1";"31,59";"51,2";"0,477";"0,62";;
61078000;1;25/09/1965;01/01/1900 07:00;141;"14,0";"13,4";"32,28";"51,2";"0,416";"0,63";;
61078000;1;25/09/1965;01/01/1900 07:00;142;"14,0";"15,1";"31,59";"51,2";"0,477";"0,62";;
61078000;2;26/11/1963;01/01/1900 07:00;139;"9,0";"11,4";"27,36";"48,85";"0,417";"0,56";;
61078000;1;26/11/1963;01/01/1900 07:00;139;"9,0";"10,9";"27,13";"48,85";"0,403";"0,56";;
61078000;1;26/11/1963;01/01/1900 07:00;140;"9,0";"11,4";"27,36";"48,85";"0,417";"0,56";;
61078000;2;13/08/1963;01/01/1900 07:00;138;"3,0";"11,3";"28,6";"48,9";"0,396";"0,59";;
61078000;2;13/08/1963;01/01/1900 07:00;137;"3,0";"12,0";"29,2";"48,9";"0,41";"0,6";;
61078000;1;13/08/1963;01/01/1900 07:00;137;"3,0";"12,0";"29,2";"48,9";"0,41";"0,6";;
61078000;1;13/08/1963;01/01/1900 07:00;138;"3,0";"11,3";"28,6";"48,9";"0,396";"0,59";;
61078000;2;17/04/1960;01/01/1900 07:00;136;"76,0";"31,4";"53,52";"48,5";"0,586";"1,1";;
61078000;1;17/04/1960;01/01/1900 07:00;136;"76,0";"31,4";"53,52";"48,5";"0,586";"1,1";;
61078000;2;24/08/1959;01/01/1900 07:00;135;"33,0";"8,5";"31,36";"48,1";"0,271";"0,65";;
61078000;2;24/08/1959;01/01/1900 07:00;134;"33,0";"8,5";"29,96";"48,1";"0,283";"0,62";;
61078000;1;24/08/1959;01/01/1900 07:00;134;"33,0";"8,5";"29,96";"48,1";"0,283";"0,62";;
61078000;1;24/08/1959;01/01/1900 07:00;135;"33,0";"8,5";"31,36";"48,1";"0,271";"0,65";;
61078000;2;23/02/1959;01/01/1900 07:00;132;"103,0";"29,1";"53,68";"48,0";"0,542";"1,12";;
61078000;2;23/02/1959;01/01/1900 07:00;133;"103,0";"29,4";"54,05";"48,0";"0,545";"1,13";;
61078000;1;23/02/1959;01/01/1900 07:00;132;"103,0";"29,1";"53,68";"48,0";"0,542";"1,12";;
61078000;1;23/02/1959;01/01/1900 07:00;133;"103,0";"29,4";"54,05";"48,0";"0,545";"1,13";;
61078000;2;14/10/1958;01/01/1900 07:00;130;"106,0";"30,0";"50,59";"47,4";"0,593";"1,07";;
61078000;2;14/10/1958;01/01/1900 07:00;131;"106,0";"30,0";"51,44";"47,4";"0,583";"1,08";;
61078000;1;14/10/1958;01/01/1900 07:00;130;"106,0";"30,0";"50,59";"47,4";"0,593";"1,07";;
61078000;1;14/10/1958;01/01/1900 07:00;131;"106,0";"30,0";"51,44";"47,4";"0,583";"1,08";;
61078000;2;10/07/1958;01/01/1900 07:00;129;"96,0";"26,7";"46,02";"47,3";"0,58";"0,97";;
61078000;1;10/07/1958;01/01/1900 07:00;129;"96,0";"26,7";"46,02";"47,3";"0,58";"0,97";;
61078000;2;26/06/1958;01/01/1900 07:00;127;"104,0";"29,3";"49,88";"47,5";"0,587";"1,05";;
61078000;2;26/06/1958;01/01/1900 07:00;128;"104,0";"29,3";"49,31";"47,5";"0,594";"1,04";;
61078000;1;26/06/1958;01/01/1900 07:00;127;"104,0";"29,3";"49,88";"47,5";"0,587";"1,05";;
61078000;1;26/06/1958;01/01/1900 07:00;128;"104,0";"29,3";"49,31";"47,5";"0,594";"1,04";;
61078000;2;21/09/1955;01/01/1900 07:00;126;"45,0";"11,6";"48,65";"49,3";"0,238";"0,99";;
61078000;1;21/09/1955;01/01/1900 07:00;126;"45,0";"11,6";"48,65";"49,3";"0,238";"0,99";;
61078000;2;12/05/1955;01/01/1900 07:00;125;"33,0";"8,5";"39,56";"49,3";"0,214";"0,8";;
61078000;1;12/05/1955;01/01/1900 07:00;125;"33,0";"8,5";"39,56";"49,3";"0,214";"0,8";;
61078000;2;20/08/1954;01/01/1900 07:00;124;"32,0";"8,3";"39,2";"49,6";"0,211";"0,79";;
61078000;1;20/08/1954;01/01/1900 07:00;124;"32,0";"8,3";"39,2";"49,6";"0,211";"0,79";;
61078000;2;04/10/1953;01/01/1900 07:00;123;"36,0";"9,2";"47,65";"50,2";"0,193";"0,95";;
61078000;2;04/10/1953;01/01/1900 07:00;122;"35,0";"9,0";"49,27";"50,2";"0,182";"0,98";;
61078000;1;04/10/1953;01/01/1900 07:00;122;"35,0";"9,0";"49,27";"50,2";"0,182";"0,98";;
61078000;1;04/10/1953;01/01/1900 07:00;123;"36,0";"9,2";"47,65";"50,2";"0,193";"0,95";;
61078000;2;16/07/1953;01/01/1900 07:00;121;"31,0";"14,9";"44,05";"20,5";"0,337";"2,15";;
61078000;2;16/07/1953;01/01/1900 07:00;120;"30,0";"15,1";"44,96";"20,5";"0,336";"2,19";;
61078000;1;16/07/1953;01/01/1900 07:00;120;"30,0";"15,1";"44,96";"20,5";"0,336";"2,19";;
61078000;1;16/07/1953;01/01/1900 07:00;121;"31,0";"14,9";"44,05";"20,5";"0,337";"2,15";;
61078000;2;29/08/1952;01/01/1900 07:00;118;"33,0";"15,5";"41,1";"18,8";"0,377";"2,19";;
61078000;2;29/08/1952;01/01/1900 07:00;119;"33,0";"15,6";"42,68";"18,8";"0,365";"2,29";;
61078000;1;29/08/1952;01/01/1900 07:00;118;"33,0";"15,5";"41,1";"18,8";"0,377";"2,19";;
61078000;1;29/08/1952;01/01/1900 07:00;119;"33,0";"15,6";"42,68";"18,8";"0,365";"2,29";;
61078000;2;27/06/1952;01/01/1900 07:00;116;"48,0";"17,6";"40,47";"18,4";"0,435";"2,2";;
61078000;2;27/06/1952;01/01/1900 07:00;117;"46,0";"17,7";"40,38";"18,4";"0,439";"2,19";;
